"text","playerId","trial"
"200000",136,"N8CknFDn96pdtsdkH1"
"130000",937,"N8CknFDn96pdtsdkH1"
"I guessed it wasn't terribly above, and said 120000",813,"N8CknFDn96pdtsdkH1"
"Hello, I think it’s around 300000",1242,"N8CknFDn96pdtsdkH1"
"i said 150000",412,"N8CknFDn96pdtsdkH1"
"I think 250000 to 300,000 could be good",1181,"N8CknFDn96pdtsdkH1"
"It really could be any of these....",563,"N8CknFDn96pdtsdkH1"
"lol yeah it could be",412,"N8CknFDn96pdtsdkH1"
"really just a shot in the dark",412,"N8CknFDn96pdtsdkH1"
"They said they exceeded their goal",1181,"N8CknFDn96pdtsdkH1"
"Totally agree with the 250000-300000",1242,"N8CknFDn96pdtsdkH1"
"There is just no way to know the exact answer...",563,"N8CknFDn96pdtsdkH1"
"Yeah, normally I'm able to do some research for these but there's not enough info",1347,"N8CknFDn96pdtsdkH1"
"i guessed an additional 25000",829,"N8CknFDn96pdtsdkH1"
"It's tough with nothing else to go on, though we do know it sold well",813,"N8CknFDn96pdtsdkH1"
"I guessed 20,000",1373,"N8CknFDn96pdtsdkH1"
"300000 SOUNDS GOOD",1394,"N8CknFDn96pdtsdkH1"
"exceeding the goal, i am guessing 200000",136,"N8CknFDn96pdtsdkH1"
"What is the concensus?",1181,"N8CknFDn96pdtsdkH1"
"right, before questions had a right and wrong but this is just guessing pretty much...",563,"N8CknFDn96pdtsdkH1"
"I said 500,000 lol, thinking 2 or 300,000 now",799,"N8CknFDn96pdtsdkH1"
"Seems like they've been successful every step of the way so I think double the goal is reasonable.",389,"N8CknFDn96pdtsdkH1"
"300000 is good for me",1242,"N8CknFDn96pdtsdkH1"
"think im going to go in the middle and say 200000",412,"N8CknFDn96pdtsdkH1"
"200000 then",1303,"N8CknFDn96pdtsdkH1"
"300000",1394,"N8CknFDn96pdtsdkH1"
"I agree....It could be anything",1181,"N8CknFDn96pdtsdkH1"
"200 sounds good",1016,"N8CknFDn96pdtsdkH1"
"200000 sounds reasonable",1042,"N8CknFDn96pdtsdkH1"
"200000 sounds good to me",829,"N8CknFDn96pdtsdkH1"
"me too",136,"N8CknFDn96pdtsdkH1"
"Me too",1373,"N8CknFDn96pdtsdkH1"
"I'm feeling 200000ish but really anything over is legit",1347,"N8CknFDn96pdtsdkH1"
"200,000 but I am feeling 300,000",1181,"N8CknFDn96pdtsdkH1"
"exactly",563,"N8CknFDn96pdtsdkH1"
"Lol",1242,"N8CknFDn96pdtsdkH1"
"What is it?",1181,"N8CknFDn96pdtsdkH1"
"200000",829,"N8CknFDn96pdtsdkH1"
"200k",412,"N8CknFDn96pdtsdkH1"
"Good chat y'all",1347,"N8CknFDn96pdtsdkH1"
NA,1257,"N8CknFDn96pdtsdkH1"
"Hello",1204,"nHktCMm4d586c5Wou1"
"I'm guessing that they got the whole amount.",505,"nHktCMm4d586c5Wou1"
"hi",815,"nHktCMm4d586c5Wou1"
"I guessed 10000",897,"nHktCMm4d586c5Wou1"
"Hello!",505,"nHktCMm4d586c5Wou1"
"Hello",458,"nHktCMm4d586c5Wou1"
"Hello",1409,"nHktCMm4d586c5Wou1"
"what do you think",216,"nHktCMm4d586c5Wou1"
"Hi",858,"nHktCMm4d586c5Wou1"
"i guess 3000",64,"nHktCMm4d586c5Wou1"
"Hello. I guessed 10,000",957,"nHktCMm4d586c5Wou1"
"no idea",64,"nHktCMm4d586c5Wou1"
"Hi, I'm a pessimist I guessed 2500",1351,"nHktCMm4d586c5Wou1"
"I guessed 10000",923,"nHktCMm4d586c5Wou1"
"I guessed 10000 also",1204,"nHktCMm4d586c5Wou1"
"with the success of pokemon go probably a lot",602,"nHktCMm4d586c5Wou1"
"Hello",792,"nHktCMm4d586c5Wou1"
"I think 13000",216,"nHktCMm4d586c5Wou1"
"i guessed 15000",815,"nHktCMm4d586c5Wou1"
"i like you kay",64,"nHktCMm4d586c5Wou1"
"I think 85700",888,"nHktCMm4d586c5Wou1"
"I said 20000 as an estimate",822,"nHktCMm4d586c5Wou1"
"It sounds to me like it would be popular.",505,"nHktCMm4d586c5Wou1"
"i really don't know what i based this off of",64,"nHktCMm4d586c5Wou1"
"I guessed that they went over to 35,000, thinking people wanted a share",704,"nHktCMm4d586c5Wou1"
"10000 sounds goo",792,"nHktCMm4d586c5Wou1"
"10000",458,"nHktCMm4d586c5Wou1"
"I think the whole amount. Sounds like it would at least be enticing",858,"nHktCMm4d586c5Wou1"
"Looks like 3 people said 10000",897,"nHktCMm4d586c5Wou1"
"I think the 35% needs to be used to arrive at 85700",888,"nHktCMm4d586c5Wou1"
"If given the opportunity, though, given all of these guesses, I might go down to 20,000.",505,"nHktCMm4d586c5Wou1"
"I think people wouldn't want to do it that much because you would have to go to the physical location to hear the songs",1204,"nHktCMm4d586c5Wou1"
"It is a perception thing, I can guess...",822,"nHktCMm4d586c5Wou1"
"i'm with shelly",64,"nHktCMm4d586c5Wou1"
"I'll go with 10,000 up from my 2500",1351,"nHktCMm4d586c5Wou1"
"I thought higher than 30,000 since it seemed like it would be very popular",1409,"nHktCMm4d586c5Wou1"
"That’s true Shelly",704,"nHktCMm4d586c5Wou1"
"I think the hassle of having to go to a physical location would deter people.",957,"nHktCMm4d586c5Wou1"
"I agree with shelly and bigcats",1351,"nHktCMm4d586c5Wou1"
"Yes, it's too much of a hassle @ shelly",897,"nHktCMm4d586c5Wou1"
"Well, it is music",822,"nHktCMm4d586c5Wou1"
"i agree sarkweek",216,"nHktCMm4d586c5Wou1"
"i go with 10,000 too.",592,"nHktCMm4d586c5Wou1"
"Maybe, but people might still think it's a cool idea and invest.",505,"nHktCMm4d586c5Wou1"
"What is the concensus",888,"nHktCMm4d586c5Wou1"
"i guessed higher too",602,"nHktCMm4d586c5Wou1"
"I agree with 10000",792,"nHktCMm4d586c5Wou1"
"I might stick with my original 30,000, now that I see other people chiming in with similar arguments.",505,"nHktCMm4d586c5Wou1"
"I agree with 10,000",957,"nHktCMm4d586c5Wou1"
"I'm staying with 10,000",897,"nHktCMm4d586c5Wou1"
"10000 here also",815,"nHktCMm4d586c5Wou1"
"10000 seems like the most agreed on",64,"nHktCMm4d586c5Wou1"
"10000 sounds good",458,"nHktCMm4d586c5Wou1"
"Did you see how many people went out when Pokemon Go was first released",1409,"nHktCMm4d586c5Wou1"
"maybe, but there are so many wasy ways to download it",1204,"nHktCMm4d586c5Wou1"
"I agree 10000",216,"nHktCMm4d586c5Wou1"
"10000",1351,"nHktCMm4d586c5Wou1"
"I thought it was a weird concept.  I'm sticking with 10000",923,"nHktCMm4d586c5Wou1"
"Okay 10000",888,"nHktCMm4d586c5Wou1"
"but shelly and kay rule",64,"nHktCMm4d586c5Wou1"
"10000",1204,"nHktCMm4d586c5Wou1"
"I guess everyone is going 10000, but I will stick with the 20000",822,"nHktCMm4d586c5Wou1"
"Okay sounds good to me",792,"nHktCMm4d586c5Wou1"
"10000",897,"nHktCMm4d586c5Wou1"
"Might go for 15.",505,"nHktCMm4d586c5Wou1"
"im way outnumbered lol",602,"nHktCMm4d586c5Wou1"
"I think it is higher, but I'll go with it",888,"nHktCMm4d586c5Wou1"
"Is there a correct answer?",822,"nHktCMm4d586c5Wou1"
"....",64,"nHktCMm4d586c5Wou1"
"not sure",1204,"nHktCMm4d586c5Wou1"
"@oml probably",897,"nHktCMm4d586c5Wou1"
"Hmmmmmm",822,"nHktCMm4d586c5Wou1"
"I’m ok with going lower than their goal of 30,000 but I do think it would do better than only 1/3",704,"nHktCMm4d586c5Wou1"
NA,1282,"nHktCMm4d586c5Wou1"
NA,477,"nHktCMm4d586c5Wou1"
"Hi!",408,"nHktCMm4d586c5Wou2"
"Hello",659,"nHktCMm4d586c5Wou2"
"hi",302,"nHktCMm4d586c5Wou2"
"Hello",1033,"nHktCMm4d586c5Wou2"
"hello",1064,"nHktCMm4d586c5Wou2"
"Hello",468,"nHktCMm4d586c5Wou2"
"howdy",513,"nHktCMm4d586c5Wou2"
"hello",810,"nHktCMm4d586c5Wou2"
"Hi",1214,"nHktCMm4d586c5Wou2"
"Hello",70,"nHktCMm4d586c5Wou2"
"hi",284,"nHktCMm4d586c5Wou2"
"hi",1062,"nHktCMm4d586c5Wou2"
"Hello",54,"nHktCMm4d586c5Wou2"
"Hey hey hey",1328,"nHktCMm4d586c5Wou2"
"Hi",993,"nHktCMm4d586c5Wou2"
"hello",265,"nHktCMm4d586c5Wou2"
"what did everyone guess",302,"nHktCMm4d586c5Wou2"
"3500",481,"nHktCMm4d586c5Wou2"
"I guessed 25 000",1328,"nHktCMm4d586c5Wou2"
"10,000",1064,"nHktCMm4d586c5Wou2"
"15000",284,"nHktCMm4d586c5Wou2"
"Hi",1253,"nHktCMm4d586c5Wou2"
"20000",1062,"nHktCMm4d586c5Wou2"
"I said 10000",408,"nHktCMm4d586c5Wou2"
"15,000",265,"nHktCMm4d586c5Wou2"
"I put the full amount because I think the app would attract a lot of attention.",659,"nHktCMm4d586c5Wou2"
"15000",810,"nHktCMm4d586c5Wou2"
"1000",1033,"nHktCMm4d586c5Wou2"
"I thought the whole amount",70,"nHktCMm4d586c5Wou2"
"who is the audience for the app",481,"nHktCMm4d586c5Wou2"
"I think it depends on whether the app is ""cool"" or not",1328,"nHktCMm4d586c5Wou2"
"I said 30,000",1253,"nHktCMm4d586c5Wou2"
"I put the full amount too",513,"nHktCMm4d586c5Wou2"
"30,000 - I think people that do crowdfunding are not interested in how well the product will do but how unique it is",1214,"nHktCMm4d586c5Wou2"
"I said 30000, full amount.",1223,"nHktCMm4d586c5Wou2"
"10500",1033,"nHktCMm4d586c5Wou2"
"should we do a quick average of all",284,"nHktCMm4d586c5Wou2"
"I think its a cool idea.",1223,"nHktCMm4d586c5Wou2"
"Yeah, crowdfunders probably just think of the uniqueness",1328,"nHktCMm4d586c5Wou2"
"I just wasn't sure that artist would want to drop their music. Also, wouldn't it be more likely to get customers if it were online?",408,"nHktCMm4d586c5Wou2"
"They did offer equity which I think is a reason they could have gotten it all",70,"nHktCMm4d586c5Wou2"
"does everyone know what ""The Money"" means in capital raising?",1033,"nHktCMm4d586c5Wou2"
"Ok.",408,"nHktCMm4d586c5Wou2"
"not really",408,"nHktCMm4d586c5Wou2"
"Being first to access new music is a ""thing"" for a lot of people.  To say they heard the artist back when..",659,"nHktCMm4d586c5Wou2"
"Yeah, but people like the ""adventure"" part",468,"nHktCMm4d586c5Wou2"
"I put it at $20,000 as a lot of times people don't raise enough money with crowdfunding.",54,"nHktCMm4d586c5Wou2"
"Esmommy: but you're looking at how it will do, not if crowdfunders will invest",1214,"nHktCMm4d586c5Wou2"
"Fleur: yes",1214,"nHktCMm4d586c5Wou2"
"pre-money valuation and post money valuation then what's the money?",1033,"nHktCMm4d586c5Wou2"
"i put in half because I think they aim high, trying to get at least half",265,"nHktCMm4d586c5Wou2"
"similar to the pokemon game",481,"nHktCMm4d586c5Wou2"
"I'm good with 15,000",408,"nHktCMm4d586c5Wou2"
"how long did that last",481,"nHktCMm4d586c5Wou2"
"I think crowdfunders are more speculators than investors",1328,"nHktCMm4d586c5Wou2"
"me too",265,"nHktCMm4d586c5Wou2"
"Indexer: still going on, just not as faddy",1214,"nHktCMm4d586c5Wou2"
"yes! i agree half",408,"nHktCMm4d586c5Wou2"
"crowdfunding does not do mezzanine debt",1033,"nHktCMm4d586c5Wou2"
"Rick: yes, exactly. They just want in on the newest thing",1214,"nHktCMm4d586c5Wou2"
"so they usally do not get all they ask for?",70,"nHktCMm4d586c5Wou2"
NA,1054,"nHktCMm4d586c5Wou2"
"Does anybody know anything about this topic?",683,"oaxX2ELs7EZkrxsMY1"
"I have zero clue here",1269,"oaxX2ELs7EZkrxsMY1"
"I put 2,500.",817,"oaxX2ELs7EZkrxsMY1"
"Yemen is more violent than somalia right?",473,"oaxX2ELs7EZkrxsMY1"
"I'm not sure",944,"oaxX2ELs7EZkrxsMY1"
"I guessed 1250, but it was purely a guess",564,"oaxX2ELs7EZkrxsMY1"
"What does everyone think?",1310,"oaxX2ELs7EZkrxsMY1"
"I put 650",503,"oaxX2ELs7EZkrxsMY1"
"I don’t",85,"oaxX2ELs7EZkrxsMY1"
"I put 1000, but I thought that was low",683,"oaxX2ELs7EZkrxsMY1"
"I was not sure at all and put 1100",1200,"oaxX2ELs7EZkrxsMY1"
"no clue",191,"oaxX2ELs7EZkrxsMY1"
"I put 450",85,"oaxX2ELs7EZkrxsMY1"
"I put 2500 too!",473,"oaxX2ELs7EZkrxsMY1"
"i said 250",1269,"oaxX2ELs7EZkrxsMY1"
"i put 5",684,"oaxX2ELs7EZkrxsMY1"
"i said 1000 but i guessed",190,"oaxX2ELs7EZkrxsMY1"
"I admit I don't know much about this topic except that I've heard that Yemen is in a brutal civil war",817,"oaxX2ELs7EZkrxsMY1"
"3000",483,"oaxX2ELs7EZkrxsMY1"
"Yemen is usually worse",1344,"oaxX2ELs7EZkrxsMY1"
"Yemen is MUCH more violent than somalia.",1017,"oaxX2ELs7EZkrxsMY1"
"I honestly don't know a thing",910,"oaxX2ELs7EZkrxsMY1"
"I think Yemen is more volatile",944,"oaxX2ELs7EZkrxsMY1"
"I guessed 1500, I have no idea......",646,"oaxX2ELs7EZkrxsMY1"
"pure guessing",1269,"oaxX2ELs7EZkrxsMY1"
"I thought 500 but I have no idea. Thought less violent.",1310,"oaxX2ELs7EZkrxsMY1"
"I know yemen has their own issues but I don't know how bad it is in comparison",503,"oaxX2ELs7EZkrxsMY1"
"Yeah, Yemen is getting hammered",683,"oaxX2ELs7EZkrxsMY1"
"500",483,"oaxX2ELs7EZkrxsMY1"
"I guess 600",910,"oaxX2ELs7EZkrxsMY1"
"it might be much higher,",473,"oaxX2ELs7EZkrxsMY1"
"I know there are armed conflicts in yemen, and it's been pretty volatile lately",564,"oaxX2ELs7EZkrxsMY1"
"Yeah so i think much higher than somalia",817,"oaxX2ELs7EZkrxsMY1"
"Somalia is kinda chillin, isn't it?",683,"oaxX2ELs7EZkrxsMY1"
"600",483,"oaxX2ELs7EZkrxsMY1"
"I'm guessing too but there is much more instability and unrest in Yemen.",1017,"oaxX2ELs7EZkrxsMY1"
"might change it to 1000",1269,"oaxX2ELs7EZkrxsMY1"
"Chilling lol",1344,"oaxX2ELs7EZkrxsMY1"
"maybe its 10 times more?",473,"oaxX2ELs7EZkrxsMY1"
"700",483,"oaxX2ELs7EZkrxsMY1"
"Targeting civilians?",85,"oaxX2ELs7EZkrxsMY1"
"Yeah question is how much more",817,"oaxX2ELs7EZkrxsMY1"
"1100",1200,"oaxX2ELs7EZkrxsMY1"
"I am going to guess 500 also",684,"oaxX2ELs7EZkrxsMY1"
"I haven't seen much on the news about Yemen though",944,"oaxX2ELs7EZkrxsMY1"
"Conflicts within for civilians though?",1310,"oaxX2ELs7EZkrxsMY1"
"10x might be extreme",1344,"oaxX2ELs7EZkrxsMY1"
"Yeah, but just how much civilians are being targeted is hard to tell",910,"oaxX2ELs7EZkrxsMY1"
"10",483,"oaxX2ELs7EZkrxsMY1"
"They are having a civil war",1017,"oaxX2ELs7EZkrxsMY1"
"Well, I think it's def more than Somalia",683,"oaxX2ELs7EZkrxsMY1"
"20",483,"oaxX2ELs7EZkrxsMY1"
"25",483,"oaxX2ELs7EZkrxsMY1"
"Exactly. Hard to tell if civilians are targeted",1310,"oaxX2ELs7EZkrxsMY1"
"are we allowed to do research",817,"oaxX2ELs7EZkrxsMY1"
"1000",910,"oaxX2ELs7EZkrxsMY1"
"maybe 4 times more?",473,"oaxX2ELs7EZkrxsMY1"
"So can we use 850 as a base to start from?",683,"oaxX2ELs7EZkrxsMY1"
"650",483,"oaxX2ELs7EZkrxsMY1"
"bc they are saying 13 million displaced",817,"oaxX2ELs7EZkrxsMY1"
"750",483,"oaxX2ELs7EZkrxsMY1"
"it's really really bad there now",817,"oaxX2ELs7EZkrxsMY1"
"Their own government is killing civilians alongside insurgents.",1017,"oaxX2ELs7EZkrxsMY1"
"550",483,"oaxX2ELs7EZkrxsMY1"
"450",483,"oaxX2ELs7EZkrxsMY1"
"yeah i think at least 4x worse?",817,"oaxX2ELs7EZkrxsMY1"
"I would i said 1200",1344,"oaxX2ELs7EZkrxsMY1"
"250",483,"oaxX2ELs7EZkrxsMY1"
"1200",483,"oaxX2ELs7EZkrxsMY1"
"the question said 2018 though, not today",944,"oaxX2ELs7EZkrxsMY1"
"looks like everyone is averaging to 500",684,"oaxX2ELs7EZkrxsMY1"
"2018 was bad, too",564,"oaxX2ELs7EZkrxsMY1"
"I'd go higher",146,"oaxX2ELs7EZkrxsMY1"
"yeah but i researched 2018",817,"oaxX2ELs7EZkrxsMY1"
"i still stick with 1100",1200,"oaxX2ELs7EZkrxsMY1"
"1000",483,"oaxX2ELs7EZkrxsMY1"
"maybe 3500?",473,"oaxX2ELs7EZkrxsMY1"
"It could have been the start of it so 500-1000",910,"oaxX2ELs7EZkrxsMY1"
"500",483,"oaxX2ELs7EZkrxsMY1"
"I said 1900",1017,"oaxX2ELs7EZkrxsMY1"
"this was goign on last year definitely",817,"oaxX2ELs7EZkrxsMY1"
"2,400",146,"oaxX2ELs7EZkrxsMY1"
"Yeah, but that's last year, and I feel like I heard a lot about Yemen at the end of last year",683,"oaxX2ELs7EZkrxsMY1"
"I might go with around 1000",85,"oaxX2ELs7EZkrxsMY1"
"yea 100 is sounding better to me know",1269,"oaxX2ELs7EZkrxsMY1"
"i think 2000 to 2500",817,"oaxX2ELs7EZkrxsMY1"
"1200",483,"oaxX2ELs7EZkrxsMY1"
"509",483,"oaxX2ELs7EZkrxsMY1"
"I want to say at least 1500",683,"oaxX2ELs7EZkrxsMY1"
"So we all agree more?",1310,"oaxX2ELs7EZkrxsMY1"
"1000*",1269,"oaxX2ELs7EZkrxsMY1"
"yes def more",817,"oaxX2ELs7EZkrxsMY1"
"I agree with yellowdog",146,"oaxX2ELs7EZkrxsMY1"
"Yes",1344,"oaxX2ELs7EZkrxsMY1"
"considerabvly more",817,"oaxX2ELs7EZkrxsMY1"
"1000",483,"oaxX2ELs7EZkrxsMY1"
"Yeah, I agree",503,"oaxX2ELs7EZkrxsMY1"
"yup, more",564,"oaxX2ELs7EZkrxsMY1"
"Yes much more...",910,"oaxX2ELs7EZkrxsMY1"
"I could be convinced to go higher",683,"oaxX2ELs7EZkrxsMY1"
NA,1026,"oaxX2ELs7EZkrxsMY1"
"What do you think",421,"pafCKwRCLGrvs2Sdm1"
"I put 50,000",155,"pafCKwRCLGrvs2Sdm1"
"Hello!",330,"pafCKwRCLGrvs2Sdm1"
"ANy suggestions?  135000",1256,"pafCKwRCLGrvs2Sdm1"
"300000",434,"pafCKwRCLGrvs2Sdm1"
"I said 35,000",735,"pafCKwRCLGrvs2Sdm1"
"I put 150000",1247,"pafCKwRCLGrvs2Sdm1"
"I just doubled the money",386,"pafCKwRCLGrvs2Sdm1"
"I said 150000",918,"pafCKwRCLGrvs2Sdm1"
"I think it was around 15,000",1294,"pafCKwRCLGrvs2Sdm1"
"i put 110000, i think they wen tover",421,"pafCKwRCLGrvs2Sdm1"
"I think it was at least 200k",488,"pafCKwRCLGrvs2Sdm1"
"100,000",836,"pafCKwRCLGrvs2Sdm1"
"hi   I think it is double-200, 000",222,"pafCKwRCLGrvs2Sdm1"
"I put 100,000 thinking they got what they needed before",330,"pafCKwRCLGrvs2Sdm1"
"150000",918,"pafCKwRCLGrvs2Sdm1"
"I said 250,000",1410,"pafCKwRCLGrvs2Sdm1"
"It doesn't sound like a very popular idea.",1294,"pafCKwRCLGrvs2Sdm1"
"150000",632,"pafCKwRCLGrvs2Sdm1"
"I put 150000",885,"pafCKwRCLGrvs2Sdm1"
"It was MORE than 100,00 and highly successful",1256,"pafCKwRCLGrvs2Sdm1"
"they went way over, and kept the rest",421,"pafCKwRCLGrvs2Sdm1"
"I agree PTurk7",735,"pafCKwRCLGrvs2Sdm1"
"150000 sounds like a popular answer",1247,"pafCKwRCLGrvs2Sdm1"
"20000",434,"pafCKwRCLGrvs2Sdm1"
"I guessed double as well",727,"pafCKwRCLGrvs2Sdm1"
"I don't think it is popular.",735,"pafCKwRCLGrvs2Sdm1"
"but we know it was successful so it was likely a lot pturk",488,"pafCKwRCLGrvs2Sdm1"
"200000",434,"pafCKwRCLGrvs2Sdm1"
"200,000 sounds good",1256,"pafCKwRCLGrvs2Sdm1"
"20001",1298,"pafCKwRCLGrvs2Sdm1"
"they went over a lot",421,"pafCKwRCLGrvs2Sdm1"
"The thing that drew me was ""The campaign followed a successful prior round of funding"", so they prob made atleast half?",155,"pafCKwRCLGrvs2Sdm1"
"but people already have them so they might not be as in demand",330,"pafCKwRCLGrvs2Sdm1"
"at least half does make sense Ginger",918,"pafCKwRCLGrvs2Sdm1"
"Maybe 200,000",836,"pafCKwRCLGrvs2Sdm1"
"they make more",421,"pafCKwRCLGrvs2Sdm1"
"!!! What should we put, 100,000, more or less?",155,"pafCKwRCLGrvs2Sdm1"
"20002",1298,"pafCKwRCLGrvs2Sdm1"
"So somewhere over 100,000?",1294,"pafCKwRCLGrvs2Sdm1"
"I'd say more",727,"pafCKwRCLGrvs2Sdm1"
"i like 200000",434,"pafCKwRCLGrvs2Sdm1"
"Let's go with 200,000",155,"pafCKwRCLGrvs2Sdm1"
"cant be 2 mil",421,"pafCKwRCLGrvs2Sdm1"
"200,000",918,"pafCKwRCLGrvs2Sdm1"
"no way",421,"pafCKwRCLGrvs2Sdm1"
"200,000",1256,"pafCKwRCLGrvs2Sdm1"
"I agree with 200,000",727,"pafCKwRCLGrvs2Sdm1"
"300,000",133,"pafCKwRCLGrvs2Sdm1"
"200,001",1298,"pafCKwRCLGrvs2Sdm1"
"i think they would be lucky to make 100,000 the second time around",330,"pafCKwRCLGrvs2Sdm1"
"200k seems to be what most people think",488,"pafCKwRCLGrvs2Sdm1"
"200000 works",1247,"pafCKwRCLGrvs2Sdm1"
"I say 200,000",918,"pafCKwRCLGrvs2Sdm1"
"110000",421,"pafCKwRCLGrvs2Sdm1"
"200,000 it is",155,"pafCKwRCLGrvs2Sdm1"
"It says additional 100k so sounds like 200k",836,"pafCKwRCLGrvs2Sdm1"
"Okay we can do 200,000",1294,"pafCKwRCLGrvs2Sdm1"
"If we go over I say 150,000",735,"pafCKwRCLGrvs2Sdm1"
"already sold thousands of units-very good chance it is popular with investors",222,"pafCKwRCLGrvs2Sdm1"
"Agree with 200000",885,"pafCKwRCLGrvs2Sdm1"
"120k maybe",421,"pafCKwRCLGrvs2Sdm1"
"I agree with 200000",1410,"pafCKwRCLGrvs2Sdm1"
"110 max",330,"pafCKwRCLGrvs2Sdm1"
"i say 200000",1256,"pafCKwRCLGrvs2Sdm1"
"200002 works",1298,"pafCKwRCLGrvs2Sdm1"
"I think it may be a bit lower than that though. Maybe 170,000?",1294,"pafCKwRCLGrvs2Sdm1"
"they for sure exceeded100000",434,"pafCKwRCLGrvs2Sdm1"
"wow",421,"pafCKwRCLGrvs2Sdm1"
"200 is my guess",222,"pafCKwRCLGrvs2Sdm1"
"110000",421,"pafCKwRCLGrvs2Sdm1"
"200000",434,"pafCKwRCLGrvs2Sdm1"
"im sticking with 200000",1256,"pafCKwRCLGrvs2Sdm1"
"timer too long man hurry up",421,"pafCKwRCLGrvs2Sdm1"
"same",918,"pafCKwRCLGrvs2Sdm1"
NA,1055,"pafCKwRCLGrvs2Sdm1"
"Hello.",13,"qEXaS54FiyFscBmiv1"
"hello",823,"qEXaS54FiyFscBmiv1"
"Hello",647,"qEXaS54FiyFscBmiv1"
"hi",492,"qEXaS54FiyFscBmiv1"
"Hi",269,"qEXaS54FiyFscBmiv1"
"Hi",1034,"qEXaS54FiyFscBmiv1"
"Hello",433,"qEXaS54FiyFscBmiv1"
"hello",1336,"qEXaS54FiyFscBmiv1"
"Hi",1091,"qEXaS54FiyFscBmiv1"
"What's Up!",1316,"qEXaS54FiyFscBmiv1"
"hi",1150,"qEXaS54FiyFscBmiv1"
"hi",667,"qEXaS54FiyFscBmiv1"
"hi",724,"qEXaS54FiyFscBmiv1"
"Hi",1324,"qEXaS54FiyFscBmiv1"
"Hi",631,"qEXaS54FiyFscBmiv1"
"what does everyone think",1336,"qEXaS54FiyFscBmiv1"
"I said 200.",13,"qEXaS54FiyFscBmiv1"
"12 HELLO",892,"qEXaS54FiyFscBmiv1"
"so what does everybody thnk, Syria higher than Somalia or no?",823,"qEXaS54FiyFscBmiv1"
"A lot",30,"qEXaS54FiyFscBmiv1"
"I said 2000",647,"qEXaS54FiyFscBmiv1"
"500",667,"qEXaS54FiyFscBmiv1"
"i think it's higher",631,"qEXaS54FiyFscBmiv1"
"I said 3500",1091,"qEXaS54FiyFscBmiv1"
"i said 900",823,"qEXaS54FiyFscBmiv1"
"2000",492,"qEXaS54FiyFscBmiv1"
"1200",30,"qEXaS54FiyFscBmiv1"
"1500",738,"qEXaS54FiyFscBmiv1"
"I would think it would be higher",269,"qEXaS54FiyFscBmiv1"
"higher",724,"qEXaS54FiyFscBmiv1"
"300",1092,"qEXaS54FiyFscBmiv1"
"I said 1200",269,"qEXaS54FiyFscBmiv1"
"I was leaning toward 500 also",1336,"qEXaS54FiyFscBmiv1"
"said 4000",1150,"qEXaS54FiyFscBmiv1"
"900",433,"qEXaS54FiyFscBmiv1"
"Syria higher than Somalia",1316,"qEXaS54FiyFscBmiv1"
"1023",724,"qEXaS54FiyFscBmiv1"
"Syria is much harder hit than somalia i am guessing since it was in the news much more",1034,"qEXaS54FiyFscBmiv1"
"12 2100",892,"qEXaS54FiyFscBmiv1"
"I said 750, I think it is a reasonable amount",1324,"qEXaS54FiyFscBmiv1"
"Syria has been in the news a ton because of the attacks",647,"qEXaS54FiyFscBmiv1"
"12 022",892,"qEXaS54FiyFscBmiv1"
"5000",1034,"qEXaS54FiyFscBmiv1"
"12 3000",892,"qEXaS54FiyFscBmiv1"
"the question is recorded events do we think they record all the events?",1336,"qEXaS54FiyFscBmiv1"
"I would think Syria would be higher then Somalia",269,"qEXaS54FiyFscBmiv1"
"over 1k definitely",647,"qEXaS54FiyFscBmiv1"
"me also",724,"qEXaS54FiyFscBmiv1"
"jmf same thinking here",492,"qEXaS54FiyFscBmiv1"
"HW1200",892,"qEXaS54FiyFscBmiv1"
"Maybe double Somalia at least? Like 1600?",13,"qEXaS54FiyFscBmiv1"
"I have no idea honestly",433,"qEXaS54FiyFscBmiv1"
"I think somalia is in a worse situation right now",1324,"qEXaS54FiyFscBmiv1"
"no, they probably don't record ALL events...they probably don't know about them all.",823,"qEXaS54FiyFscBmiv1"
"1111",1092,"qEXaS54FiyFscBmiv1"
"I would say 500 were recorded in Syria for 2018.",1316,"qEXaS54FiyFscBmiv1"
"HW3000",892,"qEXaS54FiyFscBmiv1"
"Probably didn't record all events anywhere",30,"qEXaS54FiyFscBmiv1"
"HW122",892,"qEXaS54FiyFscBmiv1"
"Probably less than 1k.",1324,"qEXaS54FiyFscBmiv1"
"i wonder if the answer will be released to us",724,"qEXaS54FiyFscBmiv1"
"Only the recorded ones",1324,"qEXaS54FiyFscBmiv1"
"I would say 1000.",13,"qEXaS54FiyFscBmiv1"
"We will see",1336,"qEXaS54FiyFscBmiv1"
NA,20,"qEXaS54FiyFscBmiv1"
"Hello,",1411,"qS3DiKTfu93nt77Eb1"
"hi",863,"qS3DiKTfu93nt77Eb1"
"Hello",604,"qS3DiKTfu93nt77Eb1"
"hey guys",729,"qS3DiKTfu93nt77Eb1"
"hi",1281,"qS3DiKTfu93nt77Eb1"
"Hi, any insight on this?",560,"qS3DiKTfu93nt77Eb1"
"hi",883,"qS3DiKTfu93nt77Eb1"
"Hello.",540,"qS3DiKTfu93nt77Eb1"
"Hi",1279,"qS3DiKTfu93nt77Eb1"
"hello",1290,"qS3DiKTfu93nt77Eb1"
